Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX37,OUT046,1150.2311
NCX17,OUT035,3141.1013
FDN03,OUT013,4939.31
NCS41,OUT010,350.5504
FDH34,OUT045,4212.4966
NCX53,OUT018,1723.1182
FDY31,OUT046,2165.934
FDD20,OUT017,2028.5905
FDE51,OUT045,600.7226
FDV27,OUT046,1357.2494
FDF16,OUT035,2925.1743
FDZ02,OUT049,1139.6915
NCK05,OUT045,1179.4493
FDM12,OUT027,3169.6177
NCA05,OUT018,1577.74
FDX33,OUT045,1898.9968
FDM25,OUT049,3042.1438
FDE41,OUT018,1274.5571
FDW14,OUT045,1558.4954
NCD30,OUT046,1678.2365
FDB23,OUT010,612.0409
FDF45,OUT046,957.6453
FDW20,OUT017,2387.7268
FDF47,OUT045,3525.3672
NCR05,OUT019,713.9934
DRB01,OUT046,2449.6084
FDE36,OUT013,2711.7734
FDU56,OUT049,2600.3096
FDB23,OUT049,3623.748
FDN48,OUT049,1641.2466
FDS43,OUT013,2710.0073
NCN05,OUT013,2916.0295
NCL53,OUT049,2442.0464
FDL56,OUT046,1756.9222
FDH17,OUT018,1478.0791
FDP37,OUT046,2316.5613
FDG09,OUT019,630.221
FDA55,OUT045,4807.5806
FDX31,OUT049,3449.6265
FDJ41,OUT045,3500.7244
DRC24,OUT045,3021.7085
FDQ21,OUT035,2617.2463
NCT54,OUT045,1254.23
FDH08,OUT049,4761.12
FDY38,OUT018,4054.9111
DRM11,OUT010,793.2075
FDG32,OUT049,2520.2966
NCH18,OUT046,2897.6765
FDI20,OUT035,5849.076
FDA33,OUT018,2261.5942
FDN45,OUT013,3763.8691
FDT45,OUT010,126.9772
FDR32,OUT035,4673.95
FDA48,OUT017,4437.9165
FDN23,OUT017,2581.4968
NCR18,OUT035,749.8346
FDD45,OUT046,1593.1614
FDI22,OUT018,3563.398
FDT09,OUT013,2332.7385
DRC24,OUT027,4489.006
FDT39,OUT046,2010.4542
FDX28,OUT045,1417.2991
FDA50,OUT018,1542.8092
FDT33,OUT027,4585.602
FDQ60,OUT049,2011.7979
NCM19,OUT018,1646.3761
FDF40,OUT046,3939.3997
NCI30,OUT035,3481.7104
FDK34,OUT049,3877.4805
FDA38,OUT027,5399.147
FDT02,OUT045,637.53
FDC11,OUT017,1308.577
FDD08,OUT046,673.045
NCS29,OUT046,5187.719
DRI03,OUT010,637.9504
FDK48,OUT035,1103.0575
FDM52,OUT049,2310.8723
FDP49,OUT035,1062.9192
DRA24,OUT046,2133.023
NCJ43,OUT049,2688.4866
FDE11,OUT045,2715.4788
FDP01,OUT049,1770.4834
FDQ59,OUT018,908.4835
FDA43,OUT019,305.7901
FDL14,OUT017,2980.8315
FDV50,OUT010,263.0825
FDT01,OUT027,5378.157
NCC42,OUT035,2213.6785
FDO28,OUT046,1316.0065
FDD32,OUT019,178.7093
FDV45,OUT035,3097.0664
NCW17,OUT019,247.3748
NCJ17,OUT027,1961.7056
NCF18,OUT049,3879.0647
FDP01,OUT045,1910.95
FDH24,OUT045,3001.4768
FDI38,OUT027,6452.601
FDX03,OUT035,365.3925
FDY28,OUT046,3726.6084
FDN34,OUT018,2138.6877
FDJ02,OUT045,2515.1504
FDW40,OUT019,357.2551
FDX03,OUT017,582.1271
FDE17,OUT027,4366.509
FDT58,OUT046,2008.1052
FDI38,OUT013,3272.2822
FDW22,OUT035,4254.2925
FDS15,OUT027,3126.8965
NCX06,OUT013,3690.0037
DRK47,OUT035,3228.8865
FDC23,OUT027,5002.7227
FDM56,OUT010,251.3854
FDP21,OUT046,3184.29
FDP58,OUT046,3066.8862
FDA27,OUT019,887.5957
FDK41,OUT019,113.6782
NCH42,OUT046,4394.661
FDG29,OUT045,496.0241
FDW15,OUT018,2219.5356
FDD28,OUT018,689.805
FDQ37,OUT049,4606.375
FDC23,OUT035,3331.1477
FDV13,OUT035,1669.2274
FDK33,OUT046,5131.4624
FDO33,OUT013,2851.5994
FDN21,OUT017,2615.6821
NCW06,OUT027,7929.2896
FDI38,OUT035,4108.109
FDC21,OUT027,2218.9539
NCS05,OUT046,2355.239
NCN53,OUT049,388.0668
FDV40,OUT010,161.1939
FDG60,OUT017,5070.9272
NCY30,OUT027,5260.037
FDM40,OUT045,1831.216
NCO30,OUT046,3301.8088
FDK10,OUT046,2215.8828
FDM36,OUT045,2513.2493
FDN10,OUT013,1654.0736
FDM46,OUT018,1175.7383
FDX50,OUT049,1367.0754
FDP33,OUT045,3871.09
FDO12,OUT045,2955.235
FDC28,OUT013,1583.5701
FDO31,OUT045,1396.3254
FDX45,OUT035,2786.0479
FDV21,OUT049,2405.7732
FDH04,OUT049,1306.8121
NCG54,OUT013,2520.8684
FDO13,OUT046,2837.9546
FDA09,OUT027,5808.5195
FDC38,OUT017,1750.5996
NCO42,OUT046,1897.5236
FDL45,OUT049,2366.605
NCK31,OUT013,728.0042
FDM39,OUT017,3645.7048
FDC22,OUT010,409.3864
FDF46,OUT046,1482.8472
FDQ37,OUT045,4788.6206
FDH41,OUT010,533.7446
FDQ04,OUT046,691.6854
NCQ02,OUT027,3251.639
FDJ57,OUT027,4962.51
NCE07,OUT049,1632.9049
FDE56,OUT013,543.8465
FDI20,OUT049,3942.19
FDK36,OUT018,688.9731
FDP08,OUT027,5625.552
FDF44,OUT017,2833.0742
NCU53,OUT017,1967.7266
FDF47,OUT035,2536.6973
FDS55,OUT010,461.9304
FDZ52,OUT010,198.4908
FDL04,OUT018,1543.7709
NCM26,OUT035,2682.9558
FDX43,OUT049,2535.2805
FDP52,OUT049,3984.0713
DRK49,OUT045,519.7758
FDE38,OUT013,2271.3298
DRF13,OUT035,2801.867
FDK41,OUT010,166.885
FDJ04,OUT027,3441.266
FDZ44,OUT018,1495.307
FDS11,OUT013,4010.3245
FDA55,OUT049,3747.682
NCW53,OUT046,2875.9346
FDB49,OUT027,2147.0613
FDD23,OUT017,2611.4417
NCV42,OUT045,2127.286
NCZ29,OUT018,2043.4854
FDQ26,OUT013,584.5953
FDV08,OUT017,675.2273
FDC53,OUT049,1350.4673
FDV58,OUT010,330.6865
NCP02,OUT019,247.7252
DRI37,OUT045,809.56
FDQ12,OUT049,3742.5603
FDE33,OUT046,1719.2666
FDX27,OUT045,1886.1168
FDM22,OUT017,967.2723
NCH30,OUT019,254.8476
FDC04,OUT017,3392.5903
FDO38,OUT046,1265.9705
FDV52,OUT027,3304.1165
FDB32,OUT013,1990.7983
FDV43,OUT018,457.9696
FDI24,OUT018,2325.2285
FDR40,OUT017,1728.3854
FDW02,OUT049,2577.9062
FDE44,OUT049,842.7687
FDL38,OUT046,1881.4583
NCT54,OUT010,95.951
DRJ39,OUT010,709.5718
FDW55,OUT049,4641.773
DRF13,OUT019,234.0324
NCW17,OUT049,2853.2974
FDP13,OUT035,750.488
FDS08,OUT018,2362.9224
NCP17,OUT035,916.4142
NCO53,OUT035,1706.119
FDH19,OUT045,2702.8499
FDJ04,OUT017,2108.7544
FDG10,OUT049,513.5244
FDA40,OUT010,262.4716
FDI53,OUT045,2127.735
FDU09,OUT010,241.676
FDK60,OUT045,1428.3396
FDR43,OUT017,865.7
FDW22,OUT017,3686.2324
DRP47,OUT010,704.7616
DRG48,OUT010,511.2456
FDA14,OUT035,2077.5034
FDU49,OUT013,1755.0068
FDK28,OUT045,4494.2393
FDT19,OUT046,3367.515
NCQ42,OUT045,2354.7524
FDD03,OUT045,3076.5317
NCM53,OUT013,1605.6703
NCX53,OUT045,3516.3203
FDV14,OUT027,1817.5992
NCZ54,OUT017,3544.9404
FDB39,OUT013,734.7463
DRC24,OUT046,3115.4983
FDY36,OUT013,1548.0897
FDN01,OUT035,2887.9219
DRH25,OUT046,755.5666
FDV08,OUT046,903.3486
NCP53,OUT049,4685.398
FDU52,OUT010,833.35
NCI42,OUT045,2355.6548
FDZ14,OUT035,2557.9497
FDF11,OUT046,2355.2207
FDQ13,OUT018,1658.1636
FDO32,OUT010,167.6523
DRJ37,OUT018,1925.3708
FDY43,OUT046,2672.3696
NCT41,OUT017,2454.923
NCV17,OUT045,1862.6622
FDM04,OUT027,1202.0173
DRB48,OUT018,283.0512
FDM24,OUT013,2302.3274
FDT37,OUT049,3525.371
NCO05,OUT010,185.0966
FDL13,OUT046,3838.524
FDL15,OUT017,2332.0044
FDB11,OUT018,3766.1433
FDL14,OUT019,394.6981
FDY10,OUT019,225.5853
FDJ40,OUT049,1744.945
NCW18,OUT046,4081.191
NCY06,OUT013,2752.6091
DRE13,OUT018,1311.94
FDA26,OUT045,4333.303
NCE19,OUT010,284.2152
FDE33,OUT035,1406.0837
DRL59,OUT027,676.8382
FDY07,OUT046,1250.5045
FDF57,OUT018,2065.9336
FDM58,OUT035,1634.2731
FDP26,OUT027,2699.634
FDY32,OUT046,2664.2666
FDD51,OUT010,200.8119
FDU22,OUT018,2379.3433
FDZ49,OUT018,3623.5515
NCI42,OUT017,2408.7576
FDT04,OUT027,638.7633
NCU41,OUT045,4229.7676
FDS56,OUT045,3255.431
NCN42,OUT017,2773.9463
FDK34,OUT046,4638.0874
FDB03,OUT017,4251.4795
DRJ25,OUT035,977.9653
FDT25,OUT027,4547.0806
FDN20,OUT013,2513.9495
FDP09,OUT013,3726.8865
FDM20,OUT019,452.4284
NCG55,OUT046,2079.3755
NCP14,OUT045,2863.829
NCH06,OUT046,3411.2595
FDV52,OUT013,1665.1542
NCL07,OUT035,740.4788
DRJ11,OUT027,6745.572
DRO59,OUT013,1203.7461
FDW15,OUT010,359.0389
NCQ30,OUT035,1905.9904
NCN54,OUT019,176.5441
FDY01,OUT027,3488.3723
FDX39,OUT035,3703.8953
FDH53,OUT027,2767.0964
FDA57,OUT035,816.1161
NCC07,OUT010,182.18
FDU28,OUT013,2695.2366
FDK36,OUT010,78.2465
FDR36,OUT018,361.3848
NCQ17,OUT035,2959.8413
FDS28,OUT019,201.8272
FDE08,OUT045,2909.7678
FDU22,OUT046,2510.295
FDG41,OUT045,1635.2766
FDO31,OUT010,77.1483
FDM21,OUT019,377.9094
FDU40,OUT017,2658.8806
FDV36,OUT018,2158.4807
FDT10,OUT027,1761.5934
FDX38,OUT045,697.7611
NCU30,OUT027,3502.3477
NCV06,OUT049,3430.332
FDT16,OUT035,2923.803
NCP41,OUT027,1973.4124
FDZ56,OUT017,3396.528
FDC22,OUT035,2880.611
FDU10,OUT035,789.1444
FDS46,OUT045,1388.368
FDO08,OUT049,2647.7168
NCV42,OUT018,1740.5032
FDP33,OUT035,3735.4668
FDJ12,OUT046,3611.9197
FDH04,OUT045,1351.9565
NCU54,OUT013,3222.926
FDO36,OUT010,791.794
FDT37,OUT027,8230.416
FDD14,OUT010,673.8252
FDA16,OUT013,3579.89
NCS42,OUT019,227.9567
FDP10,OUT019,239.0616
FDQ28,OUT049,2734.6267
FDK57,OUT010,157.5433
FDK02,OUT013,2433.8638
FDW47,OUT018,2214.9639
NCC42,OUT018,2638.0798
FDQ37,OUT018,4134.9536
FDL40,OUT046,1047.026
DRE13,OUT010,139.4577
FDQ34,OUT027,2688.8281
NCB54,OUT046,2043.4218
FDS48,OUT049,2493.013
FDO15,OUT045,1017.0413
NCT30,OUT013,872.9794
FDU49,OUT027,1875.0964
FDE21,OUT046,2735.645
FDS49,OUT019,160.3194
FDT38,OUT027,1498.9764
FDZ01,OUT045,2202.6519
FDC41,OUT035,1385.7273
DRG13,OUT010,293.5134
NCZ42,OUT018,4318.5967
NCM07,OUT045,1560.6132
NCV17,OUT018,2131.8093
DRK39,OUT035,1377.1075
FDS37,OUT018,1483.6343
FDV12,OUT019,244.8925
NCG19,OUT018,4054.4092
FDS51,OUT013,604.0224
NCO14,OUT046,344.6535
FDC38,OUT046,2094.919
FDN15,OUT046,1693.3788
NCH42,OUT013,4336.921
FDQ22,OUT046,491.0001
FDC05,OUT013,3622.0413
FDZ31,OUT013,3393.8025
DRJ23,OUT049,3650.4956
FDC52,OUT035,2444.0266
DRD12,OUT010,117.6832
FDV55,OUT017,2918.3904
FDD32,OUT046,1557.5642
FDR01,OUT049,2621.1155
FDY08,OUT019,551.1325
FDQ45,OUT045,3024.3628
DRN11,OUT027,4252.972
NCS05,OUT018,1600.435
FDY32,OUT035,2683.5676
NCD31,OUT045,3212.7117
NCE06,OUT049,2467.5884
NCP14,OUT046,2343.5408
NCF18,OUT019,400.5711
FDF14,OUT018,1723.4896
FDB22,OUT017,2613.506
NCH54,OUT049,2444.7134
FDU27,OUT035,745.4768
FDS58,OUT027,4441.836
NCU29,OUT035,2597.685
FDJ57,OUT013,3671.5237
FDL56,OUT049,1037.2261
FDH60,OUT035,3501.1697
FDN24,OUT018,887.8151
FDD02,OUT017,2628.4849
FDP15,OUT017,5573.498
FDB28,OUT027,6489.795
DRC49,OUT045,2312.1943
NCG30,OUT018,1619.2716
FDJ14,OUT049,934.7412
FDL52,OUT045,829.4792
NCG19,OUT027,7224.38
NCN41,OUT035,2106.1155
FDW22,OUT013,3742.5283
FDI02,OUT013,2056.2844
FDV51,OUT045,1952.2206
FDV48,OUT046,1223.1478
NCL17,OUT019,437.3558
FDP46,OUT045,1340.3198
FDU10,OUT045,538.6855
FDT37,OUT010,546.1205
FDI27,OUT035,850.0305
FDN51,OUT046,4442.9526
FDW07,OUT035,916.6616
FDN45,OUT049,2507.0798
DRN37,OUT027,4561.0747
DRF48,OUT049,2751.392
FDP38,OUT019,169.0999
NCX18,OUT027,3847.5857
FDK45,OUT018,1713.8792
FDZ37,OUT049,1261.2234
FDS50,OUT018,3666.8809
NCR54,OUT018,2942.0989
NCS17,OUT035,1782.1711
FDV31,OUT046,2139.3496
DRE27,OUT017,1747.5076
FDN60,OUT013,2672.699
FDK26,OUT013,3821.0715
FDX37,OUT018,1523.5881
FDW31,OUT046,2072.7422
FDX26,OUT018,2981.878
DRL49,OUT019,531.8243
FDU49,OUT017,2197.8596
FDY58,OUT046,4707.7344
FDN03,OUT045,4820.253
NCV06,OUT010,499.5009
FDH53,OUT045,1431.6952
FDG31,OUT018,520.7824
NCC06,OUT045,3297.2256
FDS13,OUT049,4259.0513
FDP16,OUT035,4726.2256
FDA35,OUT013,3151.6863
DRP47,OUT018,3746.2305
FDY28,OUT010,509.0442
FDY20,OUT035,1343.3815
NCH30,OUT017,1568.8851
NCR29,OUT019,195.4354
NCP05,OUT013,3150.3196
NCF30,OUT019,254.2131
FDA08,OUT035,2201.721
FDN51,OUT027,6702.969
FDH12,OUT046,1733.332
FDY39,OUT017,3427.7207
NCO53,OUT045,2273.1396
FDB40,OUT046,2980.2756
FDH02,OUT049,713.0883
FDY11,OUT027,1777.4014
FDQ09,OUT019,200.9957
FDP16,OUT013,4960.769
NCF55,OUT018,248.1698
FDY09,OUT027,4795.9053
FDY39,OUT045,3538.424
NCU53,OUT049,2190.8203
NCT41,OUT049,2198.147
FDJ45,OUT046,819.457
FDR28,OUT013,2103.1677
FDN08,OUT013,1982.1256
FDJ07,OUT049,1675.1082
FDZ09,OUT027,4449.989
FDQ14,OUT017,2687.671
FDY12,OUT027,1282.3949
FDK57,OUT046,2064.229
FDD20,OUT049,2190.6316
FDS36,OUT018,2351.6565
FDI40,OUT049,1957.0734
FDJ40,OUT045,2135.9897
FDE08,OUT013,2792.935
DRK01,OUT013,1232.6183
FDC58,OUT049,576.2711
FDE50,OUT046,3399.1567
FDX48,OUT035,2934.0347
DRM35,OUT018,1602.0052
FDG41,OUT013,2077.5566
FDB52,OUT046,2544.327
FDV19,OUT045,3251.2952
DRG48,OUT017,2518.0593
FDI26,OUT013,2555.4592
FDU11,OUT019,335.7169
FDF59,OUT019,268.484
FDR07,OUT049,1340.8047
NCE06,OUT017,2179.309
FDE10,OUT046,2000.6356
NCO55,OUT046,1537.4908
FDZ13,OUT013,654.5454
FDT50,OUT017,1122.8032
FDH12,OUT010,220.4601
FDD21,OUT045,1465.8162
NCM05,OUT013,5022.9775
FDK04,OUT013,844.525
FDN33,OUT017,1032.5602
NCM18,OUT010,128.153
DRC25,OUT049,1507.2312
FDT47,OUT017,2091.604
FDD45,OUT027,3224.9863
NCD07,OUT018,1446.3729
NCY54,OUT010,448.262
FDL12,OUT049,1488.1097
FDL02,OUT017,1581.7146
FDC60,OUT035,2054.669
FDR37,OUT017,3623.008
FDY16,OUT017,4748.475
FDU26,OUT045,1389.3726
FDN24,OUT013,786.4334
FDH44,OUT013,2188.1953
FDE23,OUT010,133.7159
FDW60,OUT017,2615.0398
FDQ55,OUT049,2062.958
FDV32,OUT027,1793.2406
FDV03,OUT010,285.1095
FDY14,OUT010,432.7464
NCL55,OUT027,6107.389
DRF25,OUT017,919.8927
FDX03,OUT046,346.3761
FDF40,OUT045,4098.2236
FDX24,OUT010,188.2149
FDA25,OUT049,1685.6497
FDH21,OUT018,2637.6855
FDB47,OUT010,535.6878
FDT34,OUT019,276.7647
FDS39,OUT010,247.156
NCU05,OUT046,1412.6171
FDE02,OUT049,1317.1475
FDL25,OUT035,744.581
FDC50,OUT049,1564.8285
FDZ32,OUT049,1192.9517
FDV14,OUT045,1263.9169
FDR07,OUT045,1437.2656
FDB26,OUT049,773.6595
NCR50,OUT045,2677.386
FDP01,OUT018,1606.084
FDH57,OUT045,1903.3267
FDM60,OUT027,1165.9791
FDA45,OUT017,3068.394
FDU55,OUT017,4638.6733
FDH40,OUT035,1336.602
FDG40,OUT019,101.7164
FDT12,OUT049,4088.0784
DRL59,OUT045,947.6806
FDT47,OUT018,1629.6014
FDI60,OUT017,896.6113
DRF51,OUT027,1109.2227
NCK31,OUT049,679.5964
FDB08,OUT045,2253.139
FDM44,OUT035,1743.54
FDD46,OUT018,2387.7515
FDR27,OUT019,221.186
FDV56,OUT010,294.5453
FDM02,OUT049,1155.1044
FDU45,OUT018,1899.7374
FDZ10,OUT017,2086.5889
NCK31,OUT010,258.824
FDR27,OUT035,2267.8835
FDF33,OUT013,2043.6874
FDJ36,OUT046,499.8684
FDP33,OUT049,4631.8555
FDG17,OUT046,5264.7935
FDG47,OUT027,4987.3843
NCW29,OUT046,1148.8955
DRH59,OUT017,1144.5122
FDR32,OUT017,4486.3765
FDP48,OUT035,3985.9097
FDG17,OUT035,4463.821
DRJ59,OUT017,654.219
FDY48,OUT027,3058.815
FDB02,OUT046,2112.0547
FDN10,OUT019,332.0393
NCD55,OUT035,620.005
FDX34,OUT013,3088.7734
FDZ38,OUT045,5066.8726
DRF37,OUT049,4558.5264
DRL47,OUT019,278.3265
FDL27,OUT035,958.7798
NCP53,OUT035,4648.337
FDT03,OUT019,441.6281
FDJ28,OUT035,3035.8188
FDF40,OUT018,3311.0486
FDA32,OUT035,3758.8225
NCP02,OUT017,619.804
FDZ31,OUT045,3528.1863
NCQ29,OUT013,3992.515
FDP57,OUT010,171.5126
FDL32,OUT027,3389.486
DRB01,OUT035,2277.1094
FDJ40,OUT046,1759.1093
FDO24,OUT018,1751.3972
FDO11,OUT018,3132.6528
FDA56,OUT035,2190.1191
FDF02,OUT045,1704.2704
FDA10,OUT013,1365.6309
NCI55,OUT017,2981.3772
FDZ40,OUT010,259.5426
FDV08,OUT049,533.7712
FDN48,OUT013,1485.9592
FDU57,OUT017,2795.9915
DRF49,OUT013,1465.2552
FDS02,OUT035,3368.2737
FDS43,OUT046,2609.9683
FDT16,OUT013,4998.478
FDX19,OUT027,5195.45
FDK15,OUT046,1456.4136
DRA12,OUT049,2184.1655
FDY35,OUT017,1119.7412
NCU42,OUT013,3320.0327
FDD26,OUT013,4306.8823
FDR11,OUT018,1838.5457
NCP53,OUT045,4387.1304
FDP34,OUT045,3065.5415
NCV41,OUT019,380.2122
FDN20,OUT018,2350.1611
FDZ16,OUT018,2595.137
FDZ28,OUT049,1916.9847
NCL55,OUT013,4734.132
NCJ17,OUT046,1448.1471
FDT37,OUT046,3970.7957
FDV51,OUT049,2175.0857
FDZ28,OUT035,1964.1642
FDN27,OUT013,1238.6082
FDS14,OUT019,343.3224
FDZ58,OUT045,2159.1814
FDD46,OUT046,2187.7832
FDJ03,OUT035,751.0388
FDU03,OUT010,859.5218
FDA33,OUT027,3511.1577
NCW53,OUT035,2517.4177
NCC55,OUT017,803.2784
FDP52,OUT019,630.4982
FDE39,OUT049,2691.6301
FDB44,OUT035,3540.6265
FDG59,OUT013,520.8435
FDI05,OUT013,1192.8962
FDF59,OUT045,1532.5092
FDM39,OUT019,530.8782
FDB14,OUT013,1244.9089
NCS05,OUT019,223.0786
DRJ35,OUT045,894.1158
FDO31,OUT019,253.9872
FDA31,OUT046,2610.5427
FDX40,OUT049,723.3686
FDW56,OUT045,5126.1533
FDH09,OUT018,663.9235
FDA52,OUT019,280.6743
FDF20,OUT019,364.2284
FDE40,OUT046,1376.3104
NCU17,OUT046,2278.1284
NCP14,OUT035,1934.6125
FDN25,OUT027,2618.2195
FDU39,OUT049,963.8073
NCM05,OUT017,5379.361
FDU07,OUT017,2607.4272
FDF28,OUT049,2060.4463
FDR57,OUT049,3318.9055
FDJ33,OUT013,1869.071
DRH23,OUT035,1000.1332
FDQ52,OUT046,5095.548
DRK13,OUT035,3254.7573
FDP09,OUT046,5036.0933
FDR08,OUT027,1833.6892
FDV50,OUT045,1456.7899
FDT13,OUT049,3779.9675
FDJ27,OUT027,2738.728
FDH21,OUT046,3641.2017
FDW14,OUT027,2052.406
FDL52,OUT049,695.7484
FDW28,OUT017,2327.7717
FDL40,OUT049,1191.1157
FDE24,OUT046,1814.2048
FDX35,OUT049,3638.0808
FDP46,OUT017,1489.2909
FDX56,OUT045,3914.226
FDQ45,OUT049,2660.2756
FDK50,OUT027,3549.746
FDY26,OUT045,5746.1714
FDQ09,OUT017,1774.7275
FDN39,OUT049,3027.5327
FDP13,OUT017,695.4368
FDR51,OUT013,2221.915
FDZ49,OUT010,481.4247
FDL28,OUT018,2705.8882
FDZ10,OUT035,2060.145
FDK38,OUT013,2156.3936
DRL49,OUT027,3073.8154
FDR15,OUT013,2080.1611
FDQ24,OUT035,5456.406
FDD56,OUT013,3126.4443
NCR42,OUT046,731.6948
FDH52,OUT045,1166.5779
FDH57,OUT019,365.8808
FDR15,OUT010,339.3818
FDJ34,OUT035,2086.1619
FDW37,OUT035,1172.9266
FDQ23,OUT018,1700.8494
FDP34,OUT013,2824.2805
FDE04,OUT027,3988.5703
FDC48,OUT045,1436.6471
FDA47,OUT019,460.19
FDI35,OUT018,3838.0923
NCV05,OUT013,1529.9402
FDR28,OUT045,2424.8152
FDH31,OUT017,885.6993
FDP59,OUT019,231.631
FDS19,OUT018,1143.4486
FDM60,OUT045,748.3316
FDJ44,OUT018,2475.948
DRH51,OUT017,1181.0078
DRC25,OUT017,1921.6984
DRE25,OUT013,1800.9382
NCX05,OUT049,2370.7334
FDR11,OUT017,2428.5537
DRP47,OUT045,4010.494
DRC49,OUT019,416.1811
FDQ47,OUT027,1056.6956
FDL20,OUT013,1622.1625
FDM34,OUT035,1930.6215
NCN55,OUT013,5566.532
FDD41,OUT035,2059.4055
FDE52,OUT049,1457.0881
NCT18,OUT019,329.8957
FDJ32,OUT018,605.7864
FDE16,OUT046,4619.616
FDZ09,OUT045,3350.2002
DRZ11,OUT046,1791.356
FDK41,OUT049,982.3908
FDE56,OUT049,857.808
FDH34,OUT013,3862.2256
DRI49,OUT013,1322.5629
DRI59,OUT046,4361.2314
DRC36,OUT049,3022.1838
FDS15,OUT019,238.1129
FDI07,OUT018,3420.629
FDZ15,OUT018,1792.9244
NCX41,OUT027,6547.84
NCO29,OUT019,654.8476
FDF57,OUT013,2502.2073
FDI33,OUT035,1843.2316
DRJ47,OUT049,2580.2756
FDB34,OUT046,906.8884
FDY22,OUT027,4277.381
DRL11,OUT017,3456.7805
FDY46,OUT035,3431.9255
FDG17,OUT013,4012.5496
FDE52,OUT018,1220.7758
DRP47,OUT027,4983.217
FDO01,OUT010,273.5386
FDL09,OUT046,1677.945
FDR57,OUT013,2222.445
DRD37,OUT035,635.9629
FDQ36,OUT027,1217.7875
FDL33,OUT049,2278.6296
FDL48,OUT045,716.5716
FDL28,OUT049,3324.6348
NCN29,OUT046,726.0344
FDO13,OUT035,3036.2717
FDB38,OUT045,3004.4307
FDI36,OUT035,3318.3987
FDI58,OUT035,1684.0413
FDH22,OUT018,1362.066
FDQ27,OUT013,2736.4644
FDT33,OUT046,2457.8428
FDC56,OUT045,2779.1096
FDF14,OUT046,2383.891
FDQ39,OUT017,3568.0093
NCM43,OUT017,2440.4343
FDS46,OUT035,2486.3337
FDI22,OUT049,4081.246
NCE43,OUT045,2970.0403
FDZ36,OUT010,799.2534
FDR13,OUT019,207.2968
FDP46,OUT018,1419.5027
FDW56,OUT019,366.3895
FDB40,OUT017,2697.3438
FDM28,OUT018,2195.0144
FDV49,OUT013,5341.4053
NCS53,OUT018,2706.614
FDO03,OUT049,4986.8247
FDT15,OUT035,3254.3184
FDD33,OUT049,3501.7993
FDX13,OUT017,5425.094
FDH60,OUT013,2795.8274
DRH51,OUT046,984.7382
NCL07,OUT049,665.8222
FDW51,OUT045,3297.761
FDF21,OUT019,594.844
FDH26,OUT019,292.5033
FDJ03,OUT049,728.7185
FDU35,OUT017,1699.8358
DRL01,OUT018,2523.5657
FDE59,OUT045,709.1242
FDI60,OUT035,932.6166
DRH39,OUT035,1469.5634
FDK36,OUT049,875.8203
FDN52,OUT045,1393.9417
FDU12,OUT017,4028.4165
NCT05,OUT027,6012.676
FDS37,OUT027,2980.8591
FDK24,OUT017,838.9593
DRF36,OUT013,3064.7666
FDN46,OUT010,134.1361
NCN06,OUT045,2659.1482
FDD59,OUT035,1354.7034
FDM14,OUT045,1324.334
FDO10,OUT018,674.662
FDU35,OUT013,1565.6233
NCA30,OUT018,3009.1106
NCO41,OUT049,1754.2823
FDI24,OUT046,2282.3228
FDZ16,OUT046,4370.2285
FDV47,OUT046,1687.1982
FDV16,OUT045,596.0902
FDZ22,OUT035,1987.4062
FDO20,OUT010,518.2332
FDW38,OUT013,528.8964
FDW52,OUT045,3283.672
FDT43,OUT019,186.9354
NCS29,OUT045,5378.9937
NCC31,OUT017,2182.6316
FDA21,OUT017,3433.568
FDQ55,OUT046,2404.0178
NCE54,OUT049,1775.3615
FDD45,OUT017,1181.7665
NCP17,OUT017,1159.0922
FDR47,OUT035,3820.6
DRM35,OUT013,3496.5688
FDR47,OUT019,329.0867
FDX19,OUT010,594.484
FDV22,OUT027,4733.5835
FDQ46,OUT027,4076.4329
DRO47,OUT045,1600.8986
FDB44,OUT010,981.1995
FDN02,OUT010,663.1094
FDW10,OUT045,5344.7554
FDJ41,OUT019,390.1381
FDM50,OUT046,950.2752
FDW10,OUT035,3167.1328
FDY48,OUT049,2091.9595
NCE30,OUT027,5542.3047
FDO04,OUT045,1170.3716
FDQ26,OUT010,170.2203
NCX29,OUT018,2380.4312
FDE39,OUT046,1787.0494
NCR54,OUT027,6125.507
NCP55,OUT027,1593.1538
FDX22,OUT017,4140.1816
FDI05,OUT035,1212.4369
FDC51,OUT027,3694.7336
FDC10,OUT013,1369.3083
FDJ46,OUT045,3144.5483
FDV10,OUT010,85.2781
FDX12,OUT027,4202.2246
FDL43,OUT019,135.5496
DRB13,OUT046,1601.1285
FDF59,OUT027,2916.8425
FDT35,OUT049,2385.0586
NCJ19,OUT035,1008.2604
FDT35,OUT018,2463.3582
FDI48,OUT046,790.7892
DRC24,OUT019,254.4118
NCZ05,OUT017,1405.0138
FDJ57,OUT049,4332.785
FDX11,OUT017,4155.9575
FDE09,OUT035,1629.4028
NCK06,OUT049,1785.3876
DRE37,OUT017,3180.4817
FDV56,OUT046,1409.3893
FDY43,OUT017,2402.9773
FDV35,OUT013,3289.0195
FDF05,OUT019,444.7844
FDA36,OUT035,2246.1477
FDS13,OUT027,5492.9814
FDU47,OUT013,2349.7502
FDI36,OUT010,397.3614
FDH48,OUT046,1314.4938
